price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,year_sold,month_sold,day_sold,house_age,was_renovated,years_since_update,log_price,xgb_pred_log,price_pred_xgb,alpha,residual_log,id
440000,2,1.5,1120,1024,2.0,0,0,3,8,1120,0,98122,47.6175,-122.298,1120,1549,2015,5,4,55,1,27,12.994532278619134,12.995379447937012,440372.913285079,0.9991531875057956,-0.0008471693178773,9828200746
507000,2,1.75,1670,6460,1.0,0,0,3,8,1670,0,98053,47.7123,-122.027,2170,6254,2014,10,9,21,0,21,13.136268254957963,13.245953559875488,565775.0230502962,0.8961159106433879,-0.1096853049175248,8682250350
560000,4,2.5,1790,9787,1.0,0,2,4,8,1240,550,98056,47.5344,-122.189,1790,9787,2014,12,16,42,0,42,13.235693848424024,13.173345565795898,526151.0749434059,1.0643330911378162,0.0623482826281254,7312200040
249000,4,2.0,1280,7560,1.0,0,0,5,6,1280,0,98058,47.45,-122.175,1250,7690,2014,10,21,66,0,66,12.425212191503038,12.361387252807615,233604.0745178773,1.0659060656964032,0.0638249386954203,1432701510
280000,3,3.0,1390,1080,2.0,0,0,3,7,1140,250,98118,47.5325,-122.282,1450,1461,2015,5,7,19,0,19,12.54254845357358,12.614225387573242,300806.3746582385,0.9308313373282806,-0.0716769339996616,7165700110
971000,5,3.5,4390,10140,2.0,0,0,3,9,3350,1040,98125,47.7174,-122.282,2010,8400,2014,8,11,20,0,20,13.786082777139049,13.688394546508787,880630.5033284216,1.1026190852236195,0.0976882306302595,8820901670
675000,4,2.75,2280,3200,1.5,0,0,5,8,1520,760,98105,47.6709,-122.282,1970,4687,2014,9,12,94,0,94,13.42246945133505,13.530073165893556,751684.4011715978,0.8979832479534294,-0.107603714558504,6338000493
255000,3,1.0,1340,6120,1.5,0,0,4,7,1340,0,98108,47.5272,-122.322,1260,6000,2014,12,9,105,0,105,12.449022745701502,12.634639739990234,307010.27122711774,0.8305911036160677,-0.1856169942887326,7883604095
517000,2,1.5,1920,3408,1.0,0,0,4,7,960,960,98122,47.6118,-122.299,1130,3408,2014,7,8,113,0,113,13.155800087724671,13.131121635437012,504397.3618951172,1.0249855353278066,0.0246784522876613,1189000910
280000,3,2.5,1970,8426,2.0,0,0,3,8,1970,0,98003,47.2674,-122.306,1970,9197,2015,4,28,33,0,33,12.54254845357358,12.632793426513672,306443.9551389823,0.9137070426891304,-0.0902449729400913,7212651440
903000,2,1.5,1140,7800,1.0,0,0,4,6,1140,0,98004,47.6142,-122.209,2020,7800,2014,12,1,78,0,78,13.713478939818222,13.538827896118164,758294.0948985792,1.1908308479189398,0.1746510437000576,4389200610
160000,2,1.0,830,4500,1.0,0,0,3,6,830,0,98118,47.5248,-122.265,1092,5350,2014,11,6,105,0,105,11.982935344196433,12.297572135925291,219162.24365182116,0.7300527560494815,-0.3146367917288604,3336001316
400000,4,1.5,2150,11026,1.0,0,0,4,7,2150,0,98028,47.7635,-122.263,1760,10283,2014,9,25,73,0,73,12.899222326086994,12.910061836242676,404359.3990932793,0.9892189989819584,-0.0108395101556819,3818700185
434500,3,1.75,1650,7965,1.0,0,0,4,7,1650,0,98034,47.7335,-122.193,1560,7350,2015,3,31,58,0,58,12.981953525180908,12.955926895141602,423337.2971044911,1.0263683426238572,0.0260266300393059,9477000060
950000,5,2.5,3450,35880,2.0,0,0,3,11,3450,0,98052,47.7173,-122.099,3450,26820,2015,3,4,33,0,33,13.76421831620775,13.76193904876709,947837.1594344876,1.0022818693527515,0.0022792674406595,3293400010
270000,3,1.0,1500,5605,1.0,0,0,5,6,750,750,98106,47.5456,-122.359,1050,9100,2014,8,18,83,0,83,12.506180941677355,12.753263473510742,345677.16890502506,0.7810755938995283,-0.2470825318333851,3438501662
299950,2,1.0,890,5200,1.0,0,0,4,6,890,0,98126,47.5311,-122.373,950,5200,2015,3,19,84,0,84,12.611374406964662,12.558518409729004,284507.5001848271,1.05427800604603,0.0528559972356585,3624039073
365000,4,2.5,2420,8404,2.0,0,0,3,8,2420,0,98042,47.372,-122.13,2440,4822,2014,12,10,12,0,12,12.807655372286902,12.806769371032717,364676.7518764873,1.0008863962998722,0.0008860012541873,2622059197
700000,3,1.75,1640,4590,1.5,0,0,5,7,1640,0,98115,47.6846,-122.294,1760,5100,2015,2,19,74,0,74,13.45883704259595,13.331391334533691,616238.7273180778,1.1359234156646698,0.1274457080622593,7977200590
190000,2,1.0,840,12252,1.0,0,0,3,6,840,0,98010,47.3069,-122.013,1010,11876,2014,8,15,31,0,31,12.154784614286667,12.047089576721191,170601.1602671371,1.1137087209869327,0.1076950375654757,7299500200
412500,3,1.75,1660,10716,1.0,0,0,3,7,1100,560,98034,47.7326,-122.234,1630,7626,2015,3,5,37,0,37,12.92999390899636,12.954660415649414,422801.4872006967,0.9756351680101664,-0.0246665066530553,2426049154
550000,4,2.5,2120,9163,1.0,0,0,4,8,1450,670,98006,47.5551,-122.172,2120,9166,2014,9,8,64,0,64,13.21767537538882,13.226655006408691,554961.046890218,0.9910605493520352,-0.0089796310198728,6071400360
435000,3,2.5,1560,3987,2.0,0,0,3,7,1560,0,98053,47.687,-122.043,1600,3152,2015,1,14,23,0,23,12.983103608918752,13.047361373901367,463869.8137967962,0.9377631116789096,-0.0642577649826137,7202290160
587000,4,2.75,2210,8430,2.0,0,0,3,9,2210,0,98075,47.5994,-122.017,2460,8069,2015,2,3,26,0,26,13.282781802386296,13.37256145477295,642138.8891271619,0.9141324562944468,-0.0897796523866532,7215720680
930800,5,2.5,4150,96574,2.0,0,0,3,10,4150,0,98053,47.6664,-122.045,3320,40803,2014,9,5,37,0,37,13.743800784754349,13.81324577331543,997736.7780408964,0.9329113855336374,-0.0694449885610826,3528000510
370000,3,2.0,1860,9100,1.5,0,0,3,8,1860,0,98155,47.7522,-122.304,1620,9519,2014,8,29,86,1,19,12.821260987319455,13.100091934204102,488986.3672135082,0.7566673118280316,-0.2788309468846446,5589300715
452000,2,2.5,1260,1131,3.0,0,0,3,8,1260,0,98107,47.6715,-122.384,1490,2500,2014,10,29,19,0,19,13.021439671201302,13.013654708862305,448494.85066821467,1.0078153613727403,0.0077849623389969,2767604212
1465000,4,2.5,2800,4000,2.0,0,0,3,9,2800,0,98103,47.6695,-122.339,1770,4200,2014,10,30,14,0,14,14.19736648302693,13.71982479095459,908748.530289714,1.6121071464434171,0.4775416920723394,9551201240
188000,2,1.5,1120,17487,1.0,0,0,3,6,1120,0,98178,47.5024,-122.271,1690,8056,2015,1,27,101,0,101,12.144202560946876,12.415959358215332,246706.6615596349,0.762038604111855,-0.2717567972684556,3348401740
400000,2,1.75,1800,224769,1.0,0,0,3,7,1420,380,98038,47.4327,-122.06,1620,112384,2014,9,17,75,1,17,12.899222326086994,12.891278266906738,396834.9566745467,1.00797571703858,0.0079440591802555,3223069065
325000,2,1.0,1130,5070,1.0,0,0,4,7,1130,0,98146,47.5141,-122.377,860,6300,2015,2,14,70,0,70,12.691583538230216,12.6923189163208,325239.086513535,0.9992648899734102,-0.0007353780905834,37000435
573300,2,1.75,1290,6600,1.0,0,2,3,7,870,420,98136,47.531,-122.39,2380,7370,2015,4,23,74,0,74,13.259166163182412,13.170434951782228,524621.8758744459,1.092787065054077,0.0887312114001854,34001540
178500,2,1.0,930,3447,1.0,0,0,4,8,930,0,98198,47.3822,-122.318,1160,3447,2014,8,21,47,0,47,12.092349482427034,12.074451446533203,175333.6033616834,1.018059268603434,0.0178980358938307,3530490160
447000,3,1.0,1370,6001,1.0,0,0,5,7,1230,140,98108,47.5646,-122.317,1370,5520,2014,7,30,81,0,81,13.010316110729669,12.916996955871582,407173.4333878064,1.0978122916341189,0.0933191548580865,3959400710
260000,3,2.25,1413,3403,2.0,0,0,3,8,1413,0,98031,47.4196,-122.193,1763,3719,2015,4,26,16,0,16,12.468440756144114,12.556174278259276,283841.3559260352,0.9160046433394016,-0.0877335221151636,8943600020
460000,2,1.0,1020,4002,1.0,0,0,5,7,1020,0,98116,47.5828,-122.395,1780,5000,2015,4,13,72,0,72,13.03898394237596,13.199447631835938,540065.5392787372,0.8517484759615186,-0.1604636894599789,585000008
509990,3,2.0,1440,4859,2.0,0,0,2,6,1440,0,98118,47.5503,-122.285,1360,4558,2015,1,23,104,0,104,13.142148357485974,12.454634666442873,256435.06837967897,1.9887685534683048,0.6875136910431028,3331001995
1005000,4,4.5,4225,284011,2.0,0,0,4,11,4225,0,98074,47.6118,-122.024,2870,14576,2014,6,25,40,0,40,13.820499094499691,13.919407844543455,1109485.489910086,0.9058252758956284,-0.0989087500437637,3425069083
650000,3,1.75,1660,10819,1.0,0,0,4,7,1240,420,98177,47.7045,-122.379,3110,11853,2014,10,29,83,0,83,13.384729180332174,13.24942111968994,567740.2906240453,1.1448896806064917,0.1353080606422327,868001295
454000,3,2.5,1590,4094,2.0,0,0,3,7,1590,0,98122,47.61,-122.293,1940,3924,2014,8,19,34,0,34,13.025854679664231,13.228545188903809,556011.0184430184,0.816530581122876,-0.2026905092395772,5366200210
422500,3,1.0,1270,8920,1.0,0,0,5,7,1270,0,98056,47.534,-122.172,1590,8589,2015,4,15,56,0,56,12.95394709264047,12.813526153564451,367149.1434399144,1.1507585065880563,0.1404209390760176,2064800890
1050000,4,2.75,2250,3433,1.5,0,0,3,8,1500,750,98112,47.6382,-122.307,1970,3484,2014,7,8,98,1,12,13.864301674514206,13.634178161621094,834157.0415260986,1.2587557830585647,0.2301235128931118,8722100810
583000,3,1.5,1800,10050,1.0,0,0,3,7,1800,0,98008,47.6344,-122.126,1610,10050,2014,8,4,70,0,70,13.275944180597024,13.053053855895996,466517.92004990793,1.2496840420141435,0.2228903247010283,7751800070
2350000,4,2.25,4370,22863,2.5,0,3,4,10,3670,700,98033,47.6878,-122.215,2980,22863,2014,9,3,118,1,31,14.669926311652166,14.532319068908691,2047885.961234821,1.147524835114848,0.1376072427434742,625059051
315000,3,2.5,1410,1325,2.0,0,0,3,7,1180,230,98106,47.5582,-122.363,1270,1282,2014,11,20,18,0,18,12.660331092405906,12.68465518951416,322756.0621071633,0.9759692751964854,-0.0243240971082538,1773100416
306000,2,1.0,930,5650,1.0,0,2,3,7,930,0,98126,47.5478,-122.377,1340,6400,2015,4,27,84,0,84,12.631343648903034,13.042956352233888,461830.9467347858,0.6625801111065986,-0.411612703330853,2324039077
460000,2,1.0,1030,5934,1.0,0,0,4,7,1030,0,98115,47.6828,-122.287,1420,5588,2015,3,11,97,0,97,13.03898394237596,13.215087890625,548578.7203550927,0.8385305206557119,-0.1761039482490414,5430300106
244000,3,2.5,1470,9337,2.0,0,0,3,7,1470,0,98155,47.7651,-122.323,1360,8684,2014,11,3,34,0,34,12.404927602627597,12.759876251220703,347970.63653343776,0.701208591709873,-0.3549486485931066,3971702325
279000,2,2.75,1770,10534,1.0,0,0,3,8,1210,560,98001,47.2773,-122.276,1600,17400,2015,2,24,22,0,22,12.53897064502647,12.61166286468506,300036.53566203016,0.9298867532395244,-0.0726922196585881,3751604169
580000,3,1.5,1800,6250,1.0,0,0,3,8,1420,380,98116,47.5778,-122.389,1800,5625,2014,10,30,78,0,78,13.270785106659046,13.292348861694336,592642.8229518827,0.9786670445296032,-0.0215637550352898,8010100135
295000,2,1.75,2200,89298,1.0,0,0,3,7,1100,1100,98027,47.4633,-121.976,2590,89298,2014,5,8,52,0,52,12.59473402514672,12.936040878295898,415001.93782986974,0.7108400542479766,-0.3413068531491792,2423069120
850000,4,2.0,3380,90968,1.0,0,0,4,9,1690,1690,98075,47.5936,-122.077,3380,42740,2014,7,23,46,0,46,13.652992804936396,13.571495056152344,783474.4888790444,1.0849108835900156,0.0814977487840522,524069101
595000,3,2.25,2400,16301,1.0,0,0,3,8,1400,1000,98115,47.6901,-122.282,1720,9828,2014,12,10,63,0,63,13.296318365198625,13.381101608276367,647646.3461416675,0.9187112743624566,-0.0847832430777444,443000060
550000,2,1.75,1740,7290,1.0,0,0,3,8,1280,460,98199,47.6461,-122.397,1820,6174,2014,12,17,75,0,75,13.21767537538882,13.396361351013184,657605.0685508978,0.8363682494296814,-0.178685975624365,2325039084
425000,4,2.0,1490,5300,1.0,0,0,3,7,1110,380,98144,47.5949,-122.296,1330,1499,2014,12,4,48,0,48,12.959846800844964,12.981890678405762,434472.6938714123,0.9781972630155306,-0.0220438775607991,567000660
725000,4,2.5,2700,25870,2.0,0,0,4,8,2700,0,98033,47.6934,-122.161,1540,20720,2015,4,23,33,0,33,13.493928313146206,13.497105598449709,727307.1983951429,0.9968277525642067,-0.0031772853035008,1246700103
1160000,5,3.25,4290,7019,2.5,0,0,4,10,3590,700,98112,47.6439,-122.302,1920,4000,2014,11,12,98,0,98,13.96393142515114,14.353079795837402,1711839.7231925852,0.6776335332589416,-0.3891483706862608,8805900065
355000,3,2.5,2110,4038,2.0,0,0,4,8,2110,0,98042,47.3875,-122.153,2110,3727,2014,7,10,36,0,36,12.779875885354992,12.64515781402588,310256.4805152184,1.1442146169210698,0.1347180713291145,8944320420
370000,3,2.5,2490,18525,2.0,0,3,3,8,2490,0,98022,47.2119,-122.001,1850,9516,2014,10,16,30,0,30,12.821260987319455,12.80710220336914,364798.14862594806,1.014259533371113,0.0141587839503163,2320069364
319000,3,2.25,1800,9597,1.0,0,2,3,7,1200,600,98188,47.4516,-122.267,1700,13502,2014,9,26,62,0,62,12.672949516558306,12.64087963104248,308931.9774949286,1.0325897713364318,0.0320698855158259,8125200481
235000,4,1.0,1360,7132,1.5,0,0,3,6,1360,0,98168,47.5054,-122.301,1280,7175,2015,3,25,84,0,84,12.367345048436391,12.341071128845217,228906.00969018103,1.0266222381756906,0.0262739195911763,316000145
800500,4,2.5,1780,11130,1.0,0,0,5,8,1780,0,98005,47.5931,-122.178,2610,11130,2015,2,19,63,0,63,13.592993060637363,13.447103500366213,691834.50746388,1.157068621706172,0.1458895602711525,9542200610
1550000,3,4.0,5120,4600,3.0,0,2,3,11,4490,630,98034,47.7052,-122.223,2510,5918,2015,2,6,17,0,17,14.253766134056512,14.279580116271973,1590532.601417995,0.974516334099748,-0.0258139822154603,3754501240
525000,4,2.25,2660,7957,1.0,0,0,4,8,1750,910,98011,47.7351,-122.199,1890,8250,2015,4,14,48,0,48,13.171155446333852,13.168900489807127,523817.47933593503,1.0022575051629894,0.0022549565267233,6204410150
616500,3,2.5,3580,118047,1.0,0,0,3,9,3240,340,98027,47.4453,-121.98,3240,123275,2014,8,4,33,0,33,13.331815223645236,13.474894523620604,711330.9828290729,0.8666851506285929,-0.1430792999753691,2523069172
435000,3,2.5,2530,16102,2.0,0,0,3,9,2530,0,98038,47.371,-122.055,2370,14957,2014,10,27,36,0,36,12.983103608918752,12.98920726776123,437663.2171163903,0.9939149167390916,-0.0061036588424769,5088500170
572000,2,2.0,1870,5143,1.0,0,0,3,8,1870,0,98053,47.7142,-122.033,1810,5143,2015,4,30,20,0,20,13.256896018612156,13.216642379760742,549432.1447180696,1.0410748724822256,0.0402536388514125,8682260610
865000,4,3.5,3380,11270,2.0,0,1,3,9,2160,1220,98074,47.6124,-122.06,2910,11214,2015,1,22,18,0,18,13.670485941982712,13.650352478027344,847758.6796982127,1.020337533209244,0.0201334639553678,8562900590
432100,3,2.25,1790,2240,2.0,0,0,4,8,1790,0,98052,47.6343,-122.106,1780,2560,2015,4,11,50,0,50,12.976414636196449,13.125386238098145,501512.7170721715,0.8615933061929066,-0.148971601901696,7525100530
235000,3,1.75,1370,14030,1.0,0,0,4,8,1370,0,98092,47.2969,-122.163,2100,15260,2014,12,16,48,0,48,12.367345048436391,12.513840675354004,272076.07669919444,0.863729008632444,-0.1464956269176127,3298600850
470000,4,2.5,2700,6769,2.0,0,0,3,9,2700,0,98042,47.3753,-122.155,2880,7968,2015,1,15,26,0,26,13.060490101343552,12.874757766723633,390332.8848012966,1.2041004442637695,0.1857323346199191,1786700080
229000,2,1.0,810,5100,1.0,0,0,3,6,810,0,98133,47.7317,-122.343,1500,5100,2014,12,1,70,0,70,12.34148164933907,12.463543891906738,258729.92263758596,0.885092832191544,-0.1220622425676687,6450304630
295832,5,1.0,1410,6400,1.0,0,0,5,7,960,450,98198,47.4207,-122.334,1400,6500,2014,5,27,70,0,70,12.5975503849024,12.40689182281494,244479.74269583265,1.2100470850382758,0.1906585620874583,7893205525
243000,3,1.0,1480,15416,1.0,0,2,4,8,1480,0,98022,47.2142,-121.987,1190,10758,2015,3,4,70,0,70,12.400820837540556,12.53455924987793,277771.92709116405,0.8748184258384326,-0.1337384123373741,1320069163
560000,2,1.75,970,4233,1.0,0,0,4,7,970,0,98199,47.6384,-122.4,1340,4233,2014,9,29,81,0,81,13.235693848424024,13.190352439880373,535175.8006982964,1.0463851303988578,0.0453414085436527,1370804480
1365000,3,2.5,2090,6000,1.5,0,0,4,9,2090,0,98105,47.6567,-122.281,2730,6000,2014,5,30,97,0,97,14.12666571920166,13.942619323730469,1135539.5189996064,1.202071770432565,0.1840463954711921,4217401180
195000,2,1.0,820,5100,1.0,0,0,3,6,820,0,98118,47.5156,-122.262,1170,5304,2015,5,4,72,0,72,12.180759965737863,12.291492462158203,217833.844836132,0.8951776990700915,-0.11073249642034,1895000045
626700,3,1.5,1410,3600,1.0,0,0,3,7,1410,0,98109,47.6402,-122.357,1370,3600,2015,5,4,119,0,119,13.3482248318713,13.49109172821045,722946.387085704,0.8668692605634473,-0.1428668963391501,2652501630
272000,3,3.0,2430,10500,1.0,0,0,4,8,2150,280,98003,47.2579,-122.312,1670,9800,2014,11,24,42,0,42,12.513561021741964,12.768877983093262,351117.1245786886,0.7746702765533793,-0.2553169613512978,3275300050
650000,3,2.25,1790,9927,1.0,0,2,4,7,1240,550,98075,47.5822,-122.077,2610,10700,2015,4,22,56,0,56,13.384729180332174,13.3380708694458,620368.6998836057,1.04776401537014,0.0466583108863734,9201000120
510000,4,2.5,2600,118666,1.0,0,0,3,7,1400,1200,98027,47.54,-121.97,2440,131116,2015,4,14,44,0,44,13.1421679654829,13.294447898864746,593888.1108606531,0.8587476170568833,-0.1522799333818465,3024079096
590000,4,2.5,2380,4950,2.0,0,0,3,8,2380,0,98136,47.5382,-122.391,1370,5120,2014,11,7,21,0,21,13.28787951079572,13.343877792358398,623981.618726343,0.9455406734645396,-0.0559982815626778,4315700275
507500,3,1.75,1990,9594,1.0,0,0,3,8,1190,800,98052,47.6617,-122.137,1930,9765,2014,7,1,48,0,48,13.137253960339487,13.13968276977539,508734.12133361486,0.9975741329667848,-0.0024288094359032,7197350050
633000,5,2.75,3630,30570,2.0,0,0,3,11,3630,0,98058,47.4243,-122.097,3620,41965,2014,12,19,25,0,25,13.358227280903897,13.49824333190918,728135.1521738531,0.8693441019983359,-0.1400160510052828,7937900040
275000,3,2.5,3020,5868,2.0,0,0,3,7,3020,0,98092,47.3361,-122.175,2710,5470,2014,8,1,22,0,22,12.524530013005734,12.67613697052002,320018.4232275629,0.8593255264071137,-0.1516069575142857,806800110
418000,3,2.5,2080,16050,1.0,0,0,5,8,1360,720,98059,47.4694,-122.069,1790,14550,2014,11,21,47,0,47,12.94323910384853,12.891767501831056,397029.1501830263,1.052819420960165,0.0514716020174752,5095401360
685000,6,2.25,2770,5854,1.5,0,0,3,8,2120,650,98112,47.6466,-122.304,2300,5450,2014,12,9,104,0,104,13.437175577097312,13.767876625061035,953481.7618659618,0.7184196147175972,-0.3307010479637231,5605000595
583000,3,2.5,2600,5100,2.0,0,1,3,8,2600,0,98056,47.5175,-122.205,2270,5400,2014,7,9,27,0,27,13.275944180597024,13.221656799316406,552194.1521681424,1.0557880732907097,0.0542873812806181,3342100780
228000,0,1.0,390,5900,1.0,0,0,2,4,390,0,98118,47.526,-122.261,2170,6000,2014,10,2,72,0,72,12.337105293891872,11.967002868652344,157470.98818749646,1.4478857510472125,0.3701024252395282,6896300380
328000,5,2.25,2240,9652,2.0,0,0,3,7,2240,0,98055,47.4249,-122.211,2180,11644,2015,2,13,35,0,35,12.700771936142122,12.722907066345217,335341.29536100023,0.9781079888980057,-0.0221351302030932,5054800110
350000,3,2.5,1640,10424,2.0,0,0,3,7,1640,0,98019,47.7345,-121.977,1560,10101,2015,5,11,37,0,37,12.765691290604371,12.867573738098145,387538.76354004967,0.9031354613480612,-0.1018824474937734,1326069188
600000,3,2.5,1350,187313,1.0,0,0,4,7,1350,0,98077,47.7369,-122.049,2310,49222,2014,10,29,28,0,28,13.304686600863562,12.998638153076172,441810.3027617016,1.3580489097910893,0.3060484477873899,1626069069
175000,4,2.5,1780,6000,2.0,0,0,3,7,1780,0,98198,47.3828,-122.302,1630,6000,2014,7,2,34,0,34,12.07254696717504,12.526702880859377,275598.19049170846,0.6349823984249453,-0.4541559136843354,3601200017
265000,3,2.0,1380,8536,2.0,0,0,4,7,1380,0,98148,47.4374,-122.335,1260,8750,2014,7,30,70,0,70,12.487488878546143,12.536072731018066,278192.6494749439,0.9525772895155804,-0.0485838524719213,9558200025
375000,4,2.75,1430,7403,1.0,0,0,3,7,1030,400,98106,47.5346,-122.344,1480,7663,2015,4,12,43,0,43,12.83468397161566,12.723258972167969,335459.3250337999,1.1178702513701655,0.1114249994476903,3298720010
306000,4,2.5,1880,9426,2.0,0,0,4,7,1880,0,98042,47.3584,-122.089,1760,7040,2015,5,7,35,0,35,12.631343648903034,12.59522533416748,295144.9722626074,1.0367786300209587,0.0361183147355532,4178500640
155000,2,1.0,910,6232,1.0,0,0,3,6,910,0,98118,47.5328,-122.272,1070,6232,2014,5,13,82,0,82,11.951186847493476,12.427536964416504,249579.5441735089,0.6210444870924327,-0.4763501169230277,1443500385
540000,4,4.25,1960,3565,2.0,0,0,3,7,1960,0,98116,47.5849,-122.384,1920,5750,2014,5,27,85,1,22,13.199326270390594,13.313417434692385,605261.4440026034,0.8921764393729948,-0.1140911643017883,117000001
855000,4,2.25,2190,4080,2.0,0,0,3,8,1800,390,98119,47.6425,-122.358,2100,4080,2014,6,18,107,0,107,13.658857917508856,13.564849853515623,778285.3958770841,1.098568731379654,0.0940080639932308,2652500740
400000,3,1.0,1100,5100,2.0,0,0,4,7,1100,0,98117,47.679,-122.386,1540,5100,2015,2,23,125,0,125,12.899222326086994,13.17883586883545,529047.7538258546,0.7560754149457499,-0.2796135427484554,7518507685
659950,3,2.5,1610,1246,2.0,0,1,3,9,1080,530,98119,47.6423,-122.375,1610,1249,2014,10,29,11,0,11,13.39992086882226,13.41470432281494,669778.8282537676,0.9853252628492408,-0.0147834539926812,2770604079
